34.0235484,-118.5059658
34.0235484,-118.5059658
34.0235484,-118.5059658
34.0326028,-118.2897526
34.0293989,-118.2871949
34.0286949,-118.2863271
34.0286949,-118.2863271
34.0286446,-118.2862372
34.0286949,-118.2863271
34.0271283,-118.2904967
34.0269883,-118.2903567
34.0235484,-118.5059658
34.0236744,-118.5059031
34.0209167,-118.5060197
null,null
null,null
34.0301602,-118.4404359
34.2079232,-118.6059344
34.0153876,-118.4865628
34.1505307,-118.4682075
34.0308153,-118.4160966
34.2203175,-118.5622712
34.0195953,-118.5052386
34.0799375,-118.4728649
34.0044316,-118.4335989
34.0233665,-118.4734454
34.0302833,-118.4403667
34.0307807,-118.4363837
34.0163923,-118.5018427
34.0181582,-118.5019408
34.0275338664968,-118.290818268543
34.0297085,-118.4433873
34.0203047,-118.5064842
34.0266824,-118.4607082
34.0275319805686,-118.290777532494
34.0275469422657,-118.290523812285
34.0275469422657,-118.290523812285
34.0275469422657,-118.290523812285
34.0275029372741,-118.290680470055
34.0275434637759,-118.290827656275
34.0218617346314,-118.284438612823
34.0217145959319,-118.28375837451
34.0216235,-118.2836666
34.0217307723852,-118.283840347776
34.0276055736784,-118.290709219983
34.0275108581726,-118.290767725667
34.0275121154581,-118.290790775901
34.0275852056537,-118.290739981568
34.0275109000821,-118.290705531946
34.0275149233956,-118.29066798102
34.0276637021769,-118.290590532234
34.0275709564183,-118.290655743441
34.0275285020788,-118.290819022915
34.027591240624,-118.290742831415
34.0275207488183,-118.29071383003
34.0276193199996,-118.290855651832
34.0275329863969,-118.290758086479
34.0216931993946,-118.282968338049
34.0350838,-118.3689323
34.0356085,-118.3250299
34.0369164,-118.3028885
34.0358683,-118.3243189
34.0267931,-118.4598246
34.0205664743681,-118.2867841162
34.0235484,-118.5059658
34.02716,-118.2905433
34.0203367,-118.5065421
34.0152179,-118.5004516
34.0299015,-118.2864641
null,null
34.0096828,-118.4181576
34.0298497,-118.4837405
34.1579767,-118.4693776
34.1935812,-118.605856
34.0202215,-118.5062365
34.0160649,-118.4916171
34.0303055,-118.4398413
34.019409,-118.5057289
34.024712,-118.4020133
34.0368782,-118.6776973
34.0389933,-118.6725793
34.0306026,-118.4381399
34.0218381,-118.2838493
34.0218395,-118.2838836
34.0208926,-118.289203
34.0275338664968,-118.290818268543
null,null
34.0275469422657,-118.290523812285
34.0216647799539,-118.28296376303
34.0215453710341,-118.281431377059
34.0216952941351,-118.282984984341
34.021656905763,-118.283543007998
34.0216163,-118.2836552
34.021670804798,-118.28362780802
34.0217304591741,-118.283842202011
34.0517562,-118.4747244
34.0275827329923,-118.29068440955
34.0276156738717,-118.290703017375
34.0275121154581,-118.290790775901
34.0275547793452,-118.290809216088
34.0272855526153,-118.290536049864
34.0275493730176,-118.290817849448
34.0275681065712,-118.290837295464
34.0274359239582,-118.290905775612
34.0275033563692,-118.290752973518
34.0340863,-118.3770635
34.0215491,-118.2836438
34.0215491,-118.2836438
34.0198458,-118.289485
34.0203157,-118.506546
34.0205664743681,-118.2867841162
34.021693780607,-118.282971265384
34.0216941822873,-118.282969159581
34.0297876666988,-118.283272086367
34.0216322,-118.2836394
34.0177631,-118.5035912
34.0351432,-118.3783344
34.022184,-118.2915597
34.0318266,-118.4294124
34.1713951,-118.6057814
34.0216352278684,-118.282625125831
34.0316341,-118.4196921
34.0276624448914,-118.290765043458
34.0275502531175,-118.290825896075
34.0275650471766,-118.290833858883
34.0424213,-118.2545457
34.0302869,-118.4400335
34.0287954,-118.4114523
34.0353138,-118.4719259
34.0236726,-118.5058197
34.02561,-118.3090643
33.8874364,-118.3634585
34.0218336568718,-118.283091868705
34.0139121,-118.4942615
34.0194895025194,-118.289757301771
34.0194945317079,-118.289798526204
34.0194945317079,-118.289798526204
34.0236357,-118.5057092
33.7464238,-117.866988
34.0252631670181,-118.28174569655
34.0252631670181,-118.28174569655
34.0254889377168,-118.281576278634
34.0254889377168,-118.281576278634
34.0255551087056,-118.281684424838
34.0255498700161,-118.281677803135
34.0255551087056,-118.281684424838
34.0255051944722,-118.281665900832
34.0258824639339,-118.2814834268
34.0275502,-118.2829255
34.0269748354648,-118.290878953522
34.0275727,-118.2829699
34.0277727,-118.2831289
34.0271214768607,-118.290779544151
34.0400425,-118.5768518
33.9772392,-118.4186359
34.0215725731421,-118.288199342897
34.0214646142293,-118.288212586304
34.0214953758139,-118.288205964601
34.0217169095148,-118.283383771887
34.0217300271932,-118.283363487682
34.0261888224948,-118.281107498443
34.0260949451793,-118.281094925588
34.0260943584461,-118.281076820677
34.0233045,-118.5062037
34.023474,-118.5058769
34.0254499996398,-118.277187366149
34.0345529,-118.4922703
34.0275303,-118.2828966
34.0275611,-118.2829698
34.0275495,-118.2829795
34.0275733,-118.2829164
37.4008179735741,-121.954887025172
37.4008179735741,-121.954887025172
37.4007760640582,-121.954897083456
37.4008606793707,-121.954970173651
34.1786309,-118.5991187
34.0204672515709,-118.283518469071
34.0204672515709,-118.283518469071
34.0252625802849,-118.281788025162
33.8627522802811,-118.041315510853
33.862973285191,-118.041612114338
34.0481508846509,-118.261046041269
34.0205548843686,-118.287373809254
34.0303655,-118.4100829
33.951049209604,-118.27989933092
33.9959553992605,-118.280359240277
33.8736311858835,-118.21278157655
34.0214586,-118.2827852
34.0214743,-118.2883137
34.0214744,-118.2883132
34.032655,-118.328196
34.0837387,-117.6341471
34.021693780607,-118.282971265384
34.021693780607,-118.282971265384
34.0216944272641,-118.282973956692
34.0216930493778,-118.282971045954
34.0350021,-118.3784946
34.0287778,-118.499093
34.0202942,-118.5065312
34.220401,-118.5541564
34.1721275,-118.5327646
34.0217212083504,-118.283764803211
34.0276588406731,-118.290766971296
34.0440754,-118.2587382
34.0189685,-118.4980966
34.026644,-118.4087514
34.0474969,-118.4441467
34.1683026,-118.6057632
